date,store_id,region,product,category,units_sold,unit_price,revenue,promotion_flag
2021-10-07,CE-S02,Central,Xi Module,Modules,-2,213.22,-426.44,0
2023-07-04,SO-S03,South,Beta Widget,Widgets,2,54.62,109.24,0
2022-04-07,NO-S01,North,Alpha Widget,Widgets,5,40.54,202.7,0
2021-10-29,CE-S06,Central,Tau Kit,Kits,4,259.79,1039.16,0
2021-03-20,EA-S01,East,Lambda Accessory,Accessories,4,15.92,63.68,0
2023-11-15,EA-S02,East,Gamma Widget,Widgets,3,78.37,235.11,0
2021-01-18,NO-S02,North,Rho Part,Parts,1,10.16,10.16,0
2021-11-09,EA-S06,East,Kappa Accessory,Accessories,4,18.35,73.4,0
2022-09-28,NO-S06,North,Eta Device,Devices,1,122.99,122.99,0
2022-09-18,EA-S01,East,Theta Tool,Tools,1,33.19,33.19,0
2023-11-09,EA-S04,East,Xi Module,Modules,1,250.2,250.2,0
2021-12-22,EA-S04,East,Pi Part,Parts,3,16.56,49.68,0
2022-07-26,NO-S01,North,Tau Kit,Kits,3,276.92,830.76,0
2022-12-01,SO-S04,South,Nu Component,Components,1,31.51,31.51,0
2022-10-31,EA-S03,East,Zeta Device,Devices,3,147.13,441.39,0
2022-03-12,CE-S06,Central,Alpha Widget,Widgets,1,46.48,46.48,0
2021-10-26,WE-S05,West,Xi Module,Modules,5,218.83,1094.15,0
2021-04-11,SO-S04,South,Epsilon Gadget,Gadgets,2,80.04,160.08,0
2023-01-18,EA-S05,East,Lambda Accessory,Accessories,3,15.33,45.99,0
2022-02-18,CE-S05,Central,Pi Part,Parts,2,11.36,22.72,0
2022-12-30,SO-S01,South,Lambda Accessory,Accessories,1,21.32,21.32,0
2021-04-06,CE-S06,Central,Kappa Accessory,Accessories,4,12.42,,0
2022-12-28,WE-S06,West,Gamma Widget,Widgets,1,77.25,77.25,0
2022-11-30,EA-S01,East,Upsilon Bundle,Bundles,2,505.22,1010.44,0
2021-08-28,EA-S06,East,Omicron Module,Modules,2,176.57,353.14,0
2022-12-14,SO-S06,South,Lambda Accessory,Accessories,4,23.13,92.52,0
2023-08-20,SO-S01,South,Gamma Widget,Widgets,3,49.71,149.13,0
2023-09-17,CE-S03,Central,Eta Device,Devices,2,117.07,234.14,0
2023-05-31,CE-S02,Central,Kappa Accessory,Accessories,1,16.45,16.45,0
2021-11-01,SO-S04,South,Theta Tool,Tools,1,65.16,65.16,0
2022-12-28,WE-S01,West,Theta Tool,Tools,3,59.64,178.92,0
2022-06-18,EA-S06,East,Tau Kit,Kits,1,266.78,266.78,0
2023-11-17,WE-S05,West,Lambda Accessory,Accessories,4,16.68,66.72,0
2021-11-03,CE-S04,Central,Theta Tool,Tools,4,54.8,219.2,0
2021-04-30,NO-S06,North,Eta Device,Devices,3,128.75,386.25,0
2021-03-31,NO-S04,North,Delta Gadget,Gadgets,4,81.43,325.72,1
2021-03-21,NO-S03,North,Epsilon Gadget,Gadgets,2,93.35,186.7,1
2021-02-23,NO-S04,North,Zeta Device,Devices,3,118.26,354.78,0
2023-05-16,CE-S03,Central,Theta Tool,Tools,4,41.83,167.32,0
2022-08-04,WE-S04,West,Epsilon Gadget,Gadgets,1,76.79,76.79,0
2022-03-04,EA-S05,East,Gamma Widget,Widgets,2,51.28,102.56,0
2022-01-20,SO-S05,South,Rho Part,Parts,4,12.98,51.92,0
2022-01-04,SO-S05,South,Xi Module,Modules,1,193.79,193.79,0
2021-01-10,NO-S01,North,Iota Tool,Tools,3,42.96,128.88,0
2023-11-07,EA-S06,East,Gamma Widget,Widgets,3,69.48,208.44,0
2023-06-10,CE-S04,Central,Lambda Accessory,Accessories,2,18.12,36.24,0
2022-04-12,NO-S03,North,Theta Tool,Tools,4,35.69,142.76,1
2022-11-08,NO-S04,North,Epsilon Gadget,Gadgets,1,117.2,117.2,0
2022-01-22,NO-S01,North,Rho Part,Parts,2,12.52,25.04,0
2023-01-05,EA-S06,East,Iota Tool,Tools,4,45.27,181.08,0
2022-07-31,WE-S03,West,Nu Component,Components,1,23.57,23.57,0
2022-09-04,SO-S01,South,Sigma Kit,Kits,4,256.25,1025.0,0
2023-06-27,EA-S05,East,Eta Device,Devices,2,150.21,300.42,0
2021-04-08,EA-S05,East,Lambda Accessory,Accessories,2,14.96,29.92,0
2023-12-14,CE-S02,Central,Alpha Widget,Widgets,8,63.24,505.92,0
2023-02-26,CE-S03,Central,Delta Gadget,Gadgets,2,76.12,152.24,0
2023-07-10,EA-S04,East,Gamma Widget,Widgets,3,61.81,185.43,0
2021-03-14,WE-S03,West,Rho Part,Parts,1,11.51,11.51,0
2023-07-26,WE-S01,West,Lambda Accessory,Accessories,2,19.31,38.62,0
2021-03-27,SO-S02,South,Sigma Kit,Kits,2,200.68,401.36,0
2022-11-09,NO-S03,North,Sigma Kit,Kits,3,397.79,1193.37,0
2023-12-22,NO-S04,North,Gamma Widget,Widgets,4,67.22,268.88,0
2022-06-04,CE-S01,Central,Nu Component,Components,3,26.45,79.35,0
2023-05-14,EA-S03,East,Xi Module,Modules,5,193.06,965.3,0
2021-10-14,NO-S02,North,Nu Component,Components,4,29.08,116.32,0
2022-04-01,NO-S06,North,Epsilon Gadget,Gadgets,3,72.05,216.15,0
2023-12-16,SO-S01,South,Gamma Widget,Widgets,3,61.5,184.5,0
2022-07-02,EA-S03,East,Gamma Widget,Widgets,4,61.94,247.76,0
2022-09-22,EA-S04,East,Epsilon Gadget,Gadgets,5,67.94,339.7,0
2022-10-22,CE-S04,Central,Gamma Widget,Widgets,3,34.66,103.98,0
2023-09-28,WE-S03,West,Iota Tool,Tools,5,40.35,201.75,0
2021-12-07,SO-S04,South,Kappa Accessory,Accessories,2,22.62,45.24,0
2021-05-30,NO-S01,North,Lambda Accessory,Accessories,5,13.34,66.7,0
2021-10-23,EA-S05,East,Tau Kit,Kits,6,230.44,1382.64,0
2022-06-01,WE-S02,West,Theta Tool,Tools,1,55.81,55.81,0
2022-02-17,NO-S02,North,Theta Tool,Tools,2,34.88,69.76,0
2021-12-10,WE-S03,West,Eta Device,Devices,3,176.41,529.23,0
2023-01-08,WE-S03,West,Xi Module,Modules,1,198.41,198.41,0
2022-08-04,SO-S05,South,Gamma Widget,Widgets,4,53.66,214.64,0
2021-06-21,SO-S01,South,Gamma Widget,Widgets,1,64.25,64.25,0
2023-11-23,EA-S01,East,Beta Widget,Widgets,2,74.67,149.34,0
2023-08-18,NO-S04,North,Omicron Module,Modules,1,196.95,196.95,0
2021-09-28,CE-S01,Central,Zeta Device,Devices,1,140.7,140.7,0
2023-05-13,WE-S02,West,Theta Tool,Tools,5,35.8,179.0,0
2021-08-17,WE-S03,West,Lambda Accessory,Accessories,3,15.47,46.41,0
2021-09-26,CE-S06,Central,Epsilon Gadget,Gadgets,3,77.57,232.71,0
2021-01-26,EA-S05,East,Xi Module,Modules,3,228.58,,0
2021-12-25,EA-S05,East,Zeta Device,Devices,6,168.53,1011.18,1
2023-04-22,NO-S04,North,Tau Kit,Kits,1,295.36,295.36,0
2022-01-19,CE-S02,Central,Xi Module,Modules,2,211.65,423.3,0
2021-11-21,NO-S02,North,Pi Part,Parts,6,17.5,105.0,0
2021-09-14,NO-S01,North,Beta Widget,Widgets,5,49.97,249.85,0
2023-12-27,NO-S06,North,Rho Part,Parts,1,17.84,17.84,0
2023-09-14,NO-S01,North,Kappa Accessory,Accessories,3,16.93,50.79,0
2021-04-06,NO-S02,North,Tau Kit,Kits,1,280.49,280.49,0
2022-10-06,SO-S01,South,Xi Module,Modules,4,190.98,763.92,0
2021-07-22,SO-S01,South,Beta Widget,Widgets,2,50.78,101.56,0
2023-08-29,WE-S03,West,Eta Device,Devices,3,110.04,330.12,0
2023-02-08,EA-S03,East,Kappa Accessory,Accessories,3,10.65,31.95,0
2022-04-21,EA-S02,East,Sigma Kit,Kits,3,262.73,788.19,0
2022-10-02,NO-S04,North,Iota Tool,Tools,2,36.19,72.38,0
2022-05-16,SO-S04,South,Beta Widget,Widgets,2,49.12,98.24,0
2023-11-15,CE-S06,Central,Alpha Widget,Widgets,5,75.73,378.65,0
2021-04-13,EA-S04,East,Delta Gadget,Gadgets,2,63.7,127.4,0
2022-10-03,CE-S01,Central,Pi Part,Parts,1,11.36,11.36,0
2022-07-02,EA-S02,East,Mu Component,Components,2,31.73,63.46,0
2022-08-01,CE-S02,Central,Kappa Accessory,Accessories,5,13.29,66.45,0
2023-12-09,NO-S05,North,Epsilon Gadget,Gadgets,7,89.88,629.16,0
2022-09-05,CE-S05,Central,Lambda Accessory,Accessories,3,12.14,36.42,0
2023-01-02,SO-S03,South,Upsilon Bundle,Bundles,2,439.91,879.82,0
2022-07-20,EA-S01,East,Sigma Kit,Kits,5,353.86,1769.3,0
2023-06-03,SO-S03,South,Iota Tool,Tools,2,44.38,88.76,0
2022-09-24,CE-S02,Central,Theta Tool,Tools,3,40.51,121.53,1
2022-01-03,SO-S03,South,Mu Component,Components,5,25.33,126.65,0
2022-11-03,EA-S02,East,Lambda Accessory,Accessories,2,18.9,37.8,0
2023-02-02,WE-S04,West,Sigma Kit,Kits,3,257.85,773.55,0
2023-09-06,CE-S02,Central,Mu Component,Components,6,20.54,123.24,0
2023-10-13,CE-S05,Central,Kappa Accessory,Accessories,3,15.91,47.73,0
2022-02-16,CE-S03,Central,Iota Tool,Tools,4,29.61,118.44,0
2021-09-01,WE-S06,West,Pi Part,Parts,2,12.23,24.46,0
2023-10-24,NO-S05,North,Alpha Widget,Widgets,6,52.64,315.84,0
2021-02-02,CE-S02,Central,Upsilon Bundle,Bundles,4,327.4,1309.6,0
2023-12-26,SO-S06,South,Sigma Kit,Kits,3,291.97,875.91,0
2023-06-29,NO-S05,North,Eta Device,Devices,3,131.17,393.51,0
2022-12-21,WE-S05,West,Alpha Widget,Widgets,1,74.31,74.31,0
2021-12-22,EA-S01,East,Tau Kit,Kits,2,370.05,740.1,0
2022-02-03,WE-S05,West,Mu Component,Components,2,16.64,33.28,0
2022-06-07,NO-S06,North,Kappa Accessory,Accessories,6,20.0,120.0,0
2021-10-10,NO-S01,North,Tau Kit,Kits,3,234.86,704.58,0
2021-12-19,SO-S05,South,Upsilon Bundle,Bundles,3,692.99,2078.97,0
2023-11-17,CE-S05,Central,Alpha Widget,Widgets,2,66.84,133.68,0
2021-01-13,WE-S06,West,Zeta Device,Devices,3,113.81,341.43,0
2021-11-14,EA-S04,East,Sigma Kit,Kits,2,375.77,751.54,0
2023-06-09,WE-S04,West,Beta Widget,Widgets,3,60.72,182.16,0
2023-05-08,CE-S02,Central,Zeta Device,Devices,4,138.92,555.68,0
2022-05-21,CE-S02,Central,Beta Widget,Widgets,3,57.12,171.36,0
2021-11-16,NO-S01,North,Theta Tool,Tools,4,57.18,228.72,1
2022-09-16,SO-S04,South,Rho Part,Parts,4,13.9,55.6,0
2022-12-27,NO-S06,North,Eta Device,Devices,5,177.02,885.1,0
2023-02-08,WE-S03,West,Omicron Module,Modules,2,143.2,286.4,0
2023-03-21,EA-S03,East,Epsilon Gadget,Gadgets,5,68.36,341.8,0
2021-01-17,SO-S03,South,Lambda Accessory,Accessories,3,17.87,53.61,0
2022-09-16,NO-S06,North,Alpha Widget,Widgets,1,53.13,53.13,1
2021-01-23,CE-S06,Central,Tau Kit,Kits,1,234.76,234.76,0
2023-09-22,EA-S01,East,Gamma Widget,Widgets,2,48.52,97.04,0
2023-05-16,WE-S01,West,Tau Kit,Kits,3,260.3,780.9,0
2022-04-06,CE-S03,Central,Theta Tool,Tools,4,40.01,160.04,0
2021-11-07,NO-S02,North,Eta Device,Devices,4,156.18,624.72,0
2023-10-04,WE-S04,West,Upsilon Bundle,Bundles,1,396.2,396.2,0
2021-08-22,WE-S01,West,Nu Component,Components,3,21.79,,0
2022-01-18,NO-S01,North,Mu Component,Components,7,25.69,179.83,0
2021-06-22,WE-S01,West,Epsilon Gadget,Gadgets,3,94.26,282.78,0
2021-06-03,EA-S02,East,Omicron Module,Modules,1,201.83,201.83,0
2021-05-02,EA-S01,East,Mu Component,Components,3,25.47,76.41,0
2022-05-11,NO-S06,North,Pi Part,Parts,3,13.46,40.38,0
2023-11-09,EA-S02,East,Tau Kit,Kits,4,305.19,1220.76,0
2023-04-09,SO-S04,South,Tau Kit,Kits,5,256.92,1284.6,0
2022-11-27,NO-S04,North,Alpha Widget,Widgets,3,70.12,210.36,0
2021-01-30,WE-S03,West,Beta Widget,Widgets,4,51.45,205.8,0
2022-08-17,CE-S02,Central,Pi Part,Parts,6,12.68,76.08,0
2021-01-03,EA-S06,East,Iota Tool,Tools,2,33.94,67.88,0
2022-08-21,CE-S02,Central,Xi Module,Modules,6,208.23,1249.38,0
2022-07-22,CE-S01,Central,Upsilon Bundle,Bundles,3,466.03,1398.09,0
2022-06-27,SO-S03,South,Xi Module,Modules,2,236.55,473.1,0
2022-12-05,WE-S05,West,Xi Module,Modules,3,244.44,733.32,0
2022-07-17,NO-S05,North,Sigma Kit,Kits,1,248.03,248.03,0
2021-06-07,NO-S02,North,Delta Gadget,Gadgets,6,81.01,486.06,0
2022-10-22,WE-S03,West,Tau Kit,Kits,3,237.19,711.57,0
2021-12-04,EA-S04,East,Theta Tool,Tools,5,46.69,233.45,0
2023-09-19,WE-S01,West,Gamma Widget,Widgets,1,46.2,46.2,0
2021-12-21,EA-S02,East,Epsilon Gadget,Gadgets,1,106.89,106.89,0
2022-10-20,NO-S06,North,Zeta Device,Devices,1,106.16,106.16,0
2021-09-01,NO-S02,North,Omicron Module,Modules,4,178.69,714.76,0
2023-05-19,WE-S03,West,Gamma Widget,Widgets,4,51.33,205.32,0
2022-09-11,EA-S05,East,Tau Kit,Kits,3,312.52,937.56,0
2021-04-09,SO-S04,South,Beta Widget,Widgets,1,50.08,50.08,0
2023-03-02,WE-S03,West,Upsilon Bundle,Bundles,3,463.49,1390.47,0
2022-01-04,EA-S06,East,Rho Part,Parts,-4,13.44,-53.76,0
2022-12-07,WE-S04,West,Nu Component,Components,2,40.41,80.82,0
2022-05-09,SO-S03,South,Alpha Widget,Widgets,2,50.09,100.18,0
2021-07-22,SO-S02,South,Tau Kit,Kits,1,257.66,257.66,0
2022-01-29,WE-S01,West,Theta Tool,Tools,2,37.16,74.32,0
2022-02-10,SO-S02,South,Alpha Widget,Widgets,4,45.31,181.24,0
2021-04-01,CE-S06,Central,Nu Component,Components,5,23.76,118.8,0
2022-08-21,WE-S03,West,Alpha Widget,Widgets,4,62.62,250.48,0
2022-06-11,NO-S01,North,Lambda Accessory,Accessories,1,14.36,14.36,0
2023-03-24,EA-S04,East,Tau Kit,Kits,1,241.51,241.51,0
2021-06-04,SO-S04,South,Kappa Accessory,Accessories,5,13.61,68.05,0
2021-05-16,EA-S06,East,Zeta Device,Devices,5,126.75,633.75,0
2023-08-03,WE-S05,West,Beta Widget,Widgets,3,53.95,161.85,0
2023-11-28,WE-S06,West,Theta Tool,Tools,3,51.95,155.85,0
2023-01-10,CE-S02,Central,Delta Gadget,Gadgets,2,80.61,161.22,0
2022-04-19,CE-S01,Central,Gamma Widget,Widgets,4,53.64,214.56,1
2021-12-28,WE-S01,West,Alpha Widget,Widgets,4,76.32,305.28,0
2021-08-12,NO-S04,North,Beta Widget,Widgets,2,48.72,97.44,0
2021-04-20,CE-S05,Central,Sigma Kit,Kits,1,290.68,290.68,0
2023-04-30,NO-S06,North,Gamma Widget,Widgets,2,48.94,97.88,0
2021-11-23,SO-S02,South,Upsilon Bundle,Bundles,1,612.71,612.71,0
2022-08-30,WE-S04,West,Sigma Kit,Kits,4,245.2,980.8,0
2023-06-15,NO-S05,North,Tau Kit,Kits,3,233.91,701.73,0
2023-05-03,EA-S05,East,Zeta Device,Devices,3,108.27,324.81,0
2021-04-06,NO-S01,North,Lambda Accessory,Accessories,1,13.43,13.43,0
2022-03-15,NO-S03,North,Alpha Widget,Widgets,2,47.04,94.08,0
2021-06-26,CE-S06,Central,Pi Part,Parts,1,11.79,11.79,0
2022-04-06,SO-S03,South,Delta Gadget,Gadgets,4,80.16,320.64,0
2021-01-30,SO-S06,South,Epsilon Gadget,Gadgets,3,87.3,261.9,0
2022-01-21,CE-S05,Central,Pi Part,Parts,3,10.73,32.19,0
2022-07-11,EA-S06,East,Pi Part,Parts,1,11.88,11.88,0
2021-04-03,SO-S06,South,Iota Tool,Tools,2,44.83,89.66,0
2023-01-31,CE-S01,Central,Upsilon Bundle,Bundles,4,364.05,1456.2,0
2022-01-08,EA-S01,East,Gamma Widget,Widgets,1,36.76,36.76,0
2022-05-27,CE-S05,Central,Zeta Device,Devices,6,95.43,572.58,0
2023-06-23,SO-S05,South,Gamma Widget,Widgets,3,50.63,151.89,0
2022-04-03,WE-S03,West,Iota Tool,Tools,4,40.63,162.52,0
2022-05-25,CE-S04,Central,Delta Gadget,Gadgets,1,59.63,59.63,0
2022-10-16,SO-S04,South,Nu Component,Components,2,22.95,45.9,0
2023-11-04,WE-S04,West,Sigma Kit,Kits,3,360.74,1082.22,0
2023-04-08,SO-S05,South,Beta Widget,Widgets,1,45.13,45.13,0
2023-12-23,WE-S02,West,Rho Part,Parts,5,13.85,69.25,0
2023-03-11,NO-S02,North,Pi Part,Parts,2,12.72,25.44,0
2023-07-11,NO-S03,North,Iota Tool,Tools,1,42.51,42.51,0
2022-02-27,EA-S06,East,Beta Widget,Widgets,3,35.37,106.11,0
2021-05-27,CE-S02,Central,Rho Part,Parts,4,13.35,53.4,0
2021-03-19,WE-S05,West,Rho Part,Parts,4,9.61,38.44,0
2022-04-24,NO-S02,North,Gamma Widget,Widgets,2,53.11,106.22,0
2021-05-08,SO-S02,South,Pi Part,Parts,3,13.36,40.08,0
2021-01-08,EA-S04,East,Epsilon Gadget,Gadgets,4,87.17,348.68,0
2022-05-02,SO-S06,South,Lambda Accessory,Accessories,4,13.73,54.92,0
2022-04-28,CE-S06,Central,Eta Device,Devices,1,97.41,97.41,0
2023-05-28,SO-S03,South,Epsilon Gadget,Gadgets,6,72.68,436.08,0
2021-07-21,WE-S05,West,Pi Part,Parts,1,15.34,15.34,0
2021-08-22,SO-S06,South,Alpha Widget,Widgets,3,53.65,160.95,0
2022-03-05,CE-S03,Central,Pi Part,Parts,3,10.96,32.88,0
2023-02-13,EA-S04,East,Mu Component,Components,1,18.45,18.45,0
2022-03-11,EA-S03,East,Upsilon Bundle,Bundles,1,439.7,439.7,0
2021-09-26,SO-S05,South,Upsilon Bundle,Bundles,3,412.37,1237.11,0
2021-12-16,EA-S04,East,Eta Device,Devices,4,176.6,706.4,0
2023-01-01,EA-S05,East,Mu Component,Components,4,23.99,95.96,0
2021-12-20,CE-S04,Central,Kappa Accessory,Accessories,7,22.74,159.18,0
2023-05-24,WE-S02,West,Upsilon Bundle,Bundles,4,412.99,1651.96,0
2022-07-04,EA-S01,East,Beta Widget,Widgets,2,58.46,116.92,0
2022-04-10,WE-S05,West,Tau Kit,Kits,2,244.06,488.12,0
2021-06-28,WE-S01,West,Mu Component,Components,6,34.13,204.78,0
2021-07-17,EA-S03,East,Eta Device,Devices,4,134.11,536.44,0
2021-07-18,WE-S05,West,Theta Tool,Tools,2,40.26,80.52,0
2021-07-21,CE-S04,Central,Alpha Widget,Widgets,2,52.84,105.68,0
2022-07-20,SO-S05,South,Pi Part,Parts,6,12.87,77.22,0
2023-08-04,CE-S03,Central,Pi Part,Parts,1,13.16,13.16,0
2022-03-29,EA-S01,East,Omicron Module,Modules,1,196.18,196.18,0
2021-02-21,NO-S04,North,Iota Tool,Tools,4,35.51,142.04,0
2022-05-21,WE-S06,West,Epsilon Gadget,Gadgets,2,77.07,154.14,0
2021-09-14,CE-S04,Central,Omicron Module,Modules,5,200.13,1000.65,0
2021-01-27,SO-S06,South,Omicron Module,Modules,2,229.07,458.14,0
2023-12-07,CE-S05,Central,Eta Device,Devices,7,176.1,1232.7,0
2021-07-21,WE-S06,West,Delta Gadget,Gadgets,3,77.0,231.0,0
2021-08-31,SO-S02,South,Pi Part,Parts,2,9.84,19.68,0
2022-04-28,EA-S02,East,Epsilon Gadget,Gadgets,2,72.59,145.18,0
2022-08-10,NO-S03,North,Omicron Module,Modules,5,210.34,1051.7,0
2023-10-10,CE-S04,Central,Lambda Accessory,Accessories,3,16.77,50.31,0
2021-04-13,WE-S01,West,Upsilon Bundle,Bundles,4,466.28,1865.12,0
2021-01-03,NO-S04,North,Delta Gadget,Gadgets,2,69.96,139.92,0
2022-12-06,EA-S04,East,Zeta Device,Devices,1,167.66,167.66,0
2022-11-03,NO-S05,North,Beta Widget,Widgets,3,65.92,197.76,0
2022-04-09,SO-S01,South,Zeta Device,Devices,9,105.34,948.06,0
2022-05-04,EA-S03,East,Alpha Widget,Widgets,4,55.63,222.52,0
2023-10-30,CE-S03,Central,Mu Component,Components,5,23.72,118.6,0
2023-10-28,CE-S05,Central,Kappa Accessory,Accessories,7,12.72,89.04,0
2022-10-16,CE-S05,Central,Delta Gadget,Gadgets,2,96.24,192.48,0
2021-11-10,CE-S06,Central,Theta Tool,Tools,7,59.22,414.54,0
2021-08-06,EA-S05,East,Iota Tool,Tools,2,33.86,,0
2023-09-06,WE-S02,West,Epsilon Gadget,Gadgets,2,105.34,210.68,0
2021-02-03,WE-S04,West,Delta Gadget,Gadgets,5,65.72,328.6,0
2021-01-23,SO-S01,South,Nu Component,Components,3,23.26,69.78,0
2022-05-20,EA-S02,East,Upsilon Bundle,Bundles,5,397.57,1987.85,0
2023-11-12,SO-S04,South,Beta Widget,Widgets,2,73.2,146.4,0
2023-11-02,EA-S06,East,Kappa Accessory,Accessories,5,21.98,109.9,0
2023-01-17,EA-S02,East,Theta Tool,Tools,5,41.03,205.15,0
2022-07-15,EA-S03,East,Gamma Widget,Widgets,1,54.98,54.98,0
2022-06-27,WE-S01,West,Epsilon Gadget,Gadgets,4,85.03,340.12,0
2021-06-20,NO-S04,North,Mu Component,Components,2,30.27,60.54,0
2021-06-07,CE-S01,Central,Theta Tool,Tools,9,34.65,311.85,0
2023-01-16,SO-S03,South,Zeta Device,Devices,2,121.57,243.14,0
2021-12-30,SO-S04,South,Theta Tool,Tools,4,58.69,234.76,0
2023-08-13,CE-S05,Central,Upsilon Bundle,Bundles,4,366.02,1464.08,0
2023-02-23,CE-S04,Central,Epsilon Gadget,Gadgets,1,70.79,70.79,0
2022-10-03,EA-S02,East,Lambda Accessory,Accessories,5,12.63,63.15,1
2023-09-08,WE-S06,West,Omicron Module,Modules,2,203.72,407.44,0
2021-09-25,NO-S03,North,Xi Module,Modules,2,206.05,412.1,0
2022-01-01,EA-S02,East,Epsilon Gadget,Gadgets,2,78.13,156.26,0
2023-12-06,CE-S06,Central,Pi Part,Parts,3,16.49,49.47,0
2023-07-12,EA-S04,East,Eta Device,Devices,2,105.1,210.2,0
2022-10-29,NO-S01,North,Xi Module,Modules,1,213.8,213.8,0
2022-05-26,NO-S04,North,Alpha Widget,Widgets,2,52.85,105.7,0
2023-04-27,WE-S03,West,Eta Device,Devices,1,123.36,123.36,0
2022-07-07,NO-S01,North,Delta Gadget,Gadgets,3,71.38,214.14,1
2022-08-03,EA-S03,East,Upsilon Bundle,Bundles,6,372.83,2236.98,0
2023-12-17,WE-S01,West,Tau Kit,Kits,2,335.56,671.12,0
2023-06-24,WE-S04,West,Nu Component,Components,8,29.59,236.72,0
2022-11-30,NO-S06,North,Pi Part,Parts,4,18.2,72.8,0
2021-04-06,SO-S04,South,Zeta Device,Devices,3,121.44,364.32,0
2023-07-08,NO-S03,North,Pi Part,Parts,1,14.01,14.01,0
2023-01-06,SO-S05,South,Theta Tool,Tools,4,35.94,143.76,0
2022-07-25,NO-S03,North,Zeta Device,Devices,2,123.68,247.36,0
2021-11-04,EA-S04,East,Upsilon Bundle,Bundles,2,505.6,1011.2,0
2022-11-01,SO-S06,South,Iota Tool,Tools,3,53.25,159.75,0
2023-05-25,CE-S04,Central,Lambda Accessory,Accessories,2,16.42,32.84,0
2023-08-28,NO-S04,North,Xi Module,Modules,3,178.92,536.76,1
2023-06-06,WE-S01,West,Nu Component,Components,6,29.58,177.48,0
2023-04-11,CE-S06,Central,Mu Component,Components,7,27.84,194.88,0
2022-02-01,SO-S01,South,Xi Module,Modules,5,181.6,908.0,0
2022-03-04,CE-S03,Central,Zeta Device,Devices,1,129.35,129.35,0
2023-01-02,WE-S06,West,Beta Widget,Widgets,6,51.43,308.58,0
2021-12-16,SO-S01,South,Zeta Device,Devices,3,182.62,547.86,0
2021-05-24,CE-S04,Central,Sigma Kit,Kits,2,267.67,535.34,0
2021-03-01,WE-S05,West,Lambda Accessory,Accessories,2,13.56,27.12,0
2023-01-01,SO-S04,South,Epsilon Gadget,Gadgets,1,73.97,73.97,0
2021-06-07,EA-S05,East,Tau Kit,Kits,4,291.79,1167.16,0
2023-03-20,CE-S03,Central,Lambda Accessory,Accessories,3,15.15,45.45,0
2021-01-22,NO-S03,North,Mu Component,Components,3,23.27,69.81,0
2021-06-20,WE-S06,West,Lambda Accessory,Accessories,5,18.21,91.05,0
2021-02-06,EA-S05,East,Gamma Widget,Widgets,2,43.86,87.72,0
2022-02-25,NO-S04,North,Nu Component,Components,8,20.62,164.96,0
2021-09-17,WE-S04,West,Xi Module,Modules,7,207.09,1449.63,0
2022-04-12,CE-S06,Central,Epsilon Gadget,Gadgets,2,57.82,115.64,0
2021-09-22,SO-S02,South,Mu Component,Components,2,22.94,45.88,0
2021-12-19,SO-S06,South,Rho Part,Parts,6,14.13,84.78,0
2021-02-06,CE-S05,Central,Tau Kit,Kits,5,226.07,1130.35,0
2022-10-22,WE-S06,West,Sigma Kit,Kits,3,258.54,775.62,0
2023-05-23,SO-S01,South,Theta Tool,Tools,7,33.68,235.76,0
2022-04-08,CE-S03,Central,Xi Module,Modules,2,195.94,391.88,0
2021-02-03,NO-S03,North,Eta Device,Devices,4,108.78,435.12,0
2023-01-28,NO-S02,North,Xi Module,Modules,4,185.15,740.6,0
2023-12-01,SO-S04,South,Beta Widget,Widgets,3,75.89,227.67,0
2022-08-26,CE-S04,Central,Theta Tool,Tools,3,44.54,133.62,0
2023-11-27,EA-S01,East,Omicron Module,Modules,6,268.95,1613.7,0
2023-02-04,WE-S03,West,Lambda Accessory,Accessories,3,12.09,36.27,0
2022-02-27,EA-S01,East,Rho Part,Parts,1,7.21,7.21,0
2021-09-19,WE-S04,West,Beta Widget,Widgets,4,52.96,211.84,0
2021-05-24,CE-S01,Central,Lambda Accessory,Accessories,4,14.81,59.24,0
2022-12-24,CE-S04,Central,Beta Widget,Widgets,6,65.24,391.44,0
2022-06-15,CE-S04,Central,Lambda Accessory,Accessories,1,16.39,16.39,0
2021-08-24,NO-S04,North,Sigma Kit,Kits,4,291.4,1165.6,0
2021-07-19,WE-S04,West,Beta Widget,Widgets,3,59.68,179.04,0
2021-05-23,CE-S01,Central,Zeta Device,Devices,4,106.3,425.2,0
2023-09-19,SO-S01,South,Zeta Device,Devices,2,125.33,250.66,0
2023-03-29,NO-S03,North,Iota Tool,Tools,1,44.55,44.55,0
2022-09-01,NO-S02,North,Zeta Device,Devices,3,117.35,352.05,0
2022-07-30,SO-S03,South,Tau Kit,Kits,2,345.33,690.66,1
2023-11-05,SO-S02,South,Kappa Accessory,Accessories,2,19.7,39.4,0
2021-03-28,SO-S03,South,Tau Kit,Kits,6,296.13,1776.78,0
2022-04-18,WE-S03,West,Zeta Device,Devices,1,136.59,136.59,0
2023-12-11,NO-S03,North,Alpha Widget,Widgets,4,71.39,285.56,0
2021-05-27,NO-S04,North,Sigma Kit,Kits,2,232.91,465.82,0
2021-10-20,NO-S02,North,Epsilon Gadget,Gadgets,3,87.34,262.02,0
2021-11-07,SO-S03,South,Rho Part,Parts,1,18.69,18.69,0
2023-05-04,SO-S01,South,Tau Kit,Kits,4,237.46,949.84,0
